id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
428131,Gallatin Scarf,"Kris Basta - Kriskrafter, LLC",2.08,16.0,4.0,stockinette,192.0,"  ""Gallatin Scarf"" named after the beautiful Gallatin Valley where I lived. Worked from the bottom up, this scarf works up fairly quickly using worsted weight yarn and size 10 1/2 needles. A simple repeat in the pattern makes this fairly mindless - a great car project.
My finished scarf was approximately 82"" x 10"".

This pattern was fully tested by a great team of testers here on Ravelry.

I didn't even block mine, just lightly steamed the stockinette/reverse stockinette stripes to get them to lay a bit flatter.

As with all my patterns, feel free to make and sell as many as you'd like.
These make great craft show items.

For sale on my website - see that there are the English, Spanish, and Portuguese versions.  

Enjoy!


“Like” Kriskrafter on Facebook for updates on new patterns, discussions, etc. [Kriskrafter][1]


  [1]: https://www.facebook.com/kriskrafter",3.95,3081,2634,4.59,,Worsted
1285872,2023 Rose City Yarn Crawl MKAL,Seth Richardson,3.87,,4.0,,525.0,"We are so excited for the 2023 Rose City Yarn Crawl Mystery Knit Along! We can’t reveal too much yet, but get ready for the pre-clue release! This year’s mysteries are once again 5 clues but this time we're adding an extra fun way to knit along with us! Join designer, Seth Richardson on Zoom, compare notes, and cheer each other on! The schedule and link to join will come with your pre-clue purchase.

Below you’ll find all the clue release dates!

November 17: Pre-Clue Release

Clue Release Dates:

Clue 1: January 4
Clue 2: January 11
Clue 3: January 18
Clue 4: January 25
Clue 5: February 1

The 14th annual Rose City Yarn Crawl will be held in Portland, Oregon from February 23rd-26th, 2023.

Be sure to tag your project on Instagram at #RCYCMKAL2023",7.5,163,36,4.54,One Size,DK
1346317,Engaged,Laura Nelkin,3.38,16.0,4.0,"in stockinette stitch, blocked",,"***Lola’s Choice July ‘23 design, Engaged is bound to sweep you off your feet. This linen bandana can be knit “simple” or “fahncy”... how do you want to say “I DO”?***

> Kits for Engaged were the July ’23 shipment for Lola’s Choice 
> (Laura’s super fun small knitted kit
> club).  [Sign up now][1] now if you don't want to miss out on future kits! 

**In Your Lola's Choice Kit:**
1 ball CaMaRose, LØVETAND ORGANIC LINEN; Cognac
4 gr each 8/0 Delica seed beads in 2 colors (M1, M2)
2 gr each 8/0 Delica seed beads in 3 colors (C1, C2, C3)
15 yards 8lb Fireline
2 Japanese beading needles
PDF download code for Engaged Pattern

Simple Engaged embraces the elegance and ease of stockinette stitch. An excellent choice for beginners or those looking for a relaxing project. 

In the “Fahncy” version, you’ll find yourself immersed in lace, perfect for knitters who enjoy a challenge and are exploring their love of lace. 

All your Engaged needs is a ring! You’ll create a ring with Delica beads and odd-count flat stitch peyote and then slide one end of your bandana through it and adjust the fit around your neck to suit. This is going to be one fabulous honeymoon!

> Like Laura’s designs and interested in
> her clubs? [**Sign up**][2] to receive
> email updates so you don’t miss out on
> tutorials, new patterns and kits, and
> subscriber-only special offers!
> **PLUS** new subscribers get a coupon code for ***15% off*** all of my
> independently published patterns when
> you sign up!


  [1]: http://www.nelkindesigns.com/lola
  [2]: http://www.nelkindesigns.com/mailinglist",10.0,109,44,4.97,Simple Approx. 42 inches [107 cm] long x 13 inches [33 cm] deep Fahncy Approx. 31 inches [79 cm] long x 16 inches [41 cm] deep,DK
7305261,Bandola,Laura Nelkin,3.29,22.0,4.0,"lace yarn in garter stitch, UNBLOCKED on smaller ndl",,"If Lola and a bandana had a baby what would it be called? Bandola, of course!

> Meet January's Lola's Choice design
> and Kit! Bandola! If you don't want to miss out on future kits [**please SIGN UP**][1]!

Knit Bandola one of two ways - with a knitted-on beaded lace border for those that like to challenge their needles, or keep it Simpola with an integrated border.

The Bandola pattern has an almost hour long video tutorial... **[CHECK IT OUT][2]**!

This classic neck scarf starts with a garter stitch square and is knit tip-to-tip with an accent of lace. Once the center square is complete, stitches are picked up all the way around to begin the border. The original version has lace weight wool as the center square and sport weight for the lace border and the Simpola version is the opposite with sport in the center and lace for the border.

**MATERIALS**
LY- Jamieson’s of Shetland, Ultra in Opal
SY- Wooldreamers, Cautiva in C718G
ndlA- US Size 5 [3.75 mm] 32-inch circular needle, or size needed to obtain gauge with LY, or two sizes smaller than needed to obtain gauge with SY
ndlB- US Size 7 [4.5 mm] 32-inch circular needle, or size needed to obtain gauge with SY, or two sizes larger than needed to obtain gauge with LY
Stitch saver or spare cable
Tapestry needle
156 Miyuki Size 6/0 Seed Beads [Approx. 13 g]
Dental floss threader

> Like Laura’s designs and interested in
> her clubs? **[Sign up][3]** to receive
> email updates so you don’t miss out on
> tutorials, new patterns and kits, and
> subscriber-only special offers!
> **PLUS** new subscribers get a coupon code for ***15% off*** all of my
> independently published patterns when
> you sign up!


  [1]: http://www.nelkindesigns.com/lola
  [2]: http://www.nelkindesigns.com/BandolaTutorial
  [3]: http://www.nelkindesigns.com/index.cfm/listJoin?mlistid=85",12.0,90,28,4.9,Approx. 22 inches [56 cm] square,Sport
492044,Be Simple Shawl,Carolyn Glauz-Todrank,1.62,18.0,4.0,,450.0,"Be Simple is an asymmetrical, triangular shawl that is simple to knit and simple to wear. It is knit in simple garter stitch with a picot bind-off on one side. 

The shawl can be knit in a variety of yarn weights with the appropriate needle size to create your desired drape. I have knit the shawl in both fingering and worsted weight yarns with lovely results. Circular needles work best to accommodate the ever increasing number of stitches. In most cases, the shawls required 400-450 yards of yarn. 

This is a perfect one-skein project for many fingering and sock weight yarns.


PLEASE NOTE: If you downloaded this pattern before 10:30 p.m. Pacific Time on May 21, 2014, please download the current version. A correction has been made.
",,948,1111,4.67,One size,Any gauge
804335,One Skein Wonder,Amanda Kremer,1.84,18.0,4.0,Garter Stitch,350.0,"Pattern is available for FREE on my website: [One Skein Wonder][1]

""One Skein Wonder"" is a delightful and simple project that showcases the beauty of variegated yarn. This easy-to-follow pattern creates a stunning scarf worked from corner to edge, highlighting the color changes in the skein on the bias. While any yarn can be used, a variegated skein is highly recommended to truly appreciate the vibrant hues as they stripe and pool throughout the scarf. With just basic knitting skills required, this project is perfect for beginners and seasoned knitters alike. Unleash your creativity and enjoy the mesmerizing color play with the ""One Skein Wonder"" scarf.

SIZES
One Size – Length: 60 inches (152.5 cm) – Width: 19 (48 cm)

MATERIALS
Yarn: Socks that Rock Heavyweight by Blue Moon Fiber Arts, a 4-ply superwash, 100% merino hand dyed yarn. Estimated requirement: 350 yards – 320 meters, or a total of 1 – 198 g skeins. The model is knitted in two colorways “Royal” and “Crackle Crackle Pop”. Notions: Stitch markers, tapestry needle.

GAUGE
18 stitches and 36 rows to 4 inches (10 cm) in garter stitch on US 9 (5.5 mm) needles. While gauge is not as important for a shawl as for a sweater, yarn substitutions and inconsistent gauge will affect overall size and amount of yarn required.

DIFFICULTY
This pattern is suitable for beginner knitters. Directions for all stitches are well-defined in the Abbreviations and Definitions section of the pattern.


  [1]: https://www.publicknitter.com/shop/p/one-skein-wonder",,500,786,4.79,One Size,DK
88779,Pioneer Braid Scarf,Catherine Ryan,2.23,18.0,4.0,Garter stitch,350.0,"This easy garter stitch short row pattern is inspired by Karen Baumer’s Multidirectional Diagonal Scarf, with a twist.

Although the scarf pattern looks wonderful in self-striping or long-color-repeat yarns, it is also a great choice for hand-dyed variegated yarns, as the varying row lengths will tend to break up pooling.  Even semi-solid yarns are subtly shown off by the pattern.   Twisted Fiber Art's ""long repeat"" Duchess would be an excellent substitute for a similar look.

The pattern gives suggestions for adapting to lighter or heavier weight yarns, or for changing the size.  Use the recommended needle size for your yarn, adapted to your knitting style and drape desired.

The name ""Pioneer Braid"" was inspired by a quilting pattern of the same name.

The pattern was modified 1/31/2010 for a more elegant ending that uses less yarn.

",,1000,1447,4.58,5.5 by 62 inches (14 by 160 cm),Worsted
1350444,Juniper Breeze Scarf,Marci Marra,3.47,17.0,4.0,,,"Experience the enchanting allure of nature with the Juniper Breeze Scarf, a stunning knitting project inspired by the rugged elegance of juniper branches. Crafted from 1 skein of CaMaRose Lovetand yarn, this scarf features a stitch design that mimics the rough yet beautiful appearance of juniper foliage. The Lovetand yarn's initial stiffness mirrors the texture of juniper branches, but like the juniper's transformation with time, it softens to a supple and cozy feel after washing, making it a joy to wear.

The Juniper Breeze Scarf pattern is designed to showcase the yarn's unique qualities while also celebrating the healing properties associated with juniper berries. As you work through the stitches, you'll feel a sense of connection to the natural world, as if each knit and purl brings you closer to the essence of the juniper itself.

The pattern incorporates basic knitting techniques, making it suitable for intermediate-level knitters and a rewarding project for experienced ones. With its rhythmic pattern, the Juniper Breeze Scarf is an engaging knit that lets you immerse yourself in the soothing act of creating.
",5.0,88,182,4.22,,DK
732365,Boyfriend Scarf,Angela Juergens,1.62,18.0,4.0,,,"This pattern is super easy and very suitable for a beginner. 

It will look good in any yarn weight.

Both sides are very attractive.


",,271,446,4.78,,Worsted
482672,Trellis Wrap,Purl Soho,2.26,18.0,4.0,stitch pattern,949.0,"MATERIALS
- 2 (4) skeins of Purl Soho’s [Understory][1], 50% baby alpaca, 25% baby yak, and 25% silk. Each skein is 250 yards/100 grams; approximately 500 (949) yards required. We used the color Teal Sea.
- US 7 (4.5 mm), 24-inch circular or straight [needles][2]

GAUGE
18 stitches and 30 rows = 4 inches in stitch pattern

SIZE
Scarf (Wrap)

Finished Dimensions: 9½ (17½) inches x 70 inches
The sample shown here is the wrap size.


Or enjoy this pattern in a Sport weight below...

SEASON ALPACA SCARF + WRAP
https://www.purlsoho.com/create/2017/09/06/trellis-scarf-wrap-in-season-alpaca/

MATERIALS
- 3 (5) skeins of Purl Soho’s [Season Alpaca][3], 100% fine baby alpaca. We used Honey Pink for the scarf and Meadow Mushroom for the wrap.
- US 5 (3.75 mm) straight or circular [needles][4]

GAUGE
24 stitches = 4 inches in stockinette stitch

SIZES
Finished Dimensions: 8 (16) inches wide x 68 inches long

ORIGINAL SCARF MATERIALS
https://www.purlsoho.com/create/2014/04/04/lauras-loop-trellis-scarf/

- 4 skeins of Jade Sapphire’s Zageo 6-Ply Cashmere, 100% Mongolian cashmere. We used the color Ivory.
- US 5 (3.75 mm) circular or straight [needles][5]

GAUGE
24 stitches = 4 inches in stockinette stitch

SIZE
Finished Dimensions: 8 inches x 63 inches


  [1]: https://www.purlsoho.com/understory.html
  [2]: https://www.purlsoho.com/tools/knitting-needles.html
  [3]: https://www.purlsoho.com/season-alpaca.html
  [4]: https://www.purlsoho.com/tools/knitting-needles.html
  [5]: https://www.purlsoho.com/tools/knitting-needles.html",,673,1357,4.56,9½ (17½) inches x 70 inches,DK
