id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
1304463,Lift A Twist Beanie,Sara Hemsath,3.33,26.5,4.0,"k1, p1 Rib",166.0,"When I’m knitting, I love a fun texture and a little bit of interest in a pattern. What I don’t like is doing techniques that interrupt the flow of my knitting. I love the way cables look, but I don’t love stopping to pick up a cable needle, or trying to manage stitches by dropping them off my needle. In theory, this type of pattern would be my nemesis. But, I figured out a technique that requires neither of those things, nor does it interrupt the flow of knitting. The best part is that it works for k1, p1 cable combinations, like in the left twist. This left twist technique replaces the traditional technique of having to try to purl through the back loop. The name of this beanie will make sense when you see how to do the special left twist technique.

Skill Level
Intermediate/Advanced Intermediate
Knowledge of cables and twisted stitches is helpful to understand the special left twist technique used for this pattern. 

Yarn
Worsted: Malabrigo Yarns Rios (100% superwash merino wool; 210 yds/100 g per skein): 166 yds/80 g. 
Bulky: Rebel Yarn Co Bulky (100% superwash merino wool 3 ply; 106 yds/100 g per skein): 1 skein. 
Light Super Bulky: Malabrigo Yarns Noventa (100% superwash merino wool single ply; 90 yds/125 g per skein): 1 skein. 
Super Bulky: Rebel Yarn Co Cloud Super Bulky (100% superwash merino wool single ply; 137 yds/240 g per skein): 85 yds/149 g.

Needles and Notions
Worsted
US 6/4.0 mm 16”/40 cm circular needles, and DPNs for decrease section. 
Bulky
US 10/6.0mm 16”/40 cm circular needles, and DPNs for decrease section. 
Light Super Bulky
US 11/8.0 mm 16”/40 cm circular needles, and DPNs for decrease section. 
Super Bulky
US 15/10.0 mm 16”/40 cm circular needles, and DPNs for decrease section. 
Notions
Stitch marker, crochet hook or large eye tapestry needle for weaving in ends. Optional: Pom pom. 

Beanie Sizing
To fit head sized 19” to 22” in circumference, or adult s/m.

Adult Worsted
Height: 9”/22.5 cm
Width: 7.5”/18.75 cm

Adult Bulky
Height: 9.75”/24.5 cm
Width: 7”/17.5 cm

Adult Light Super Bulky
Height: 9.5”/23.75 cm
Width: 7”/17.5 cm

Adult Super Bulky
Height: 9.75”/24.5 cm
Width: 7.25”/18 cm

This listing is for a PDF PATTERN only, not the finished product. 

**Due to their digital nature, all patterns are final sale and cannot be returned or refunded. If you have any questions or issues, please contact me. I am happy to offer support for any of my patterns. Patterns are written in English only.

   Notice: All rights reserved. Pattern and photos are Copyright of Hazel’s Daisies. You may sell finished items in small quantities with proper pattern credit given to Hazel’s Daisies: www.etsy.com/shop/hazelsdaisies ; @hazelsdaisies  #liftatwistbeanie
Rewriting, reselling, distributing or copying this pattern or my photos is prohibited.  Thank you so much for your support!!",6.5,20,10,5.0,Adult,Worsted
1308057,Scrap Happy,Cassie LaFollette,2.4,14.0,4.0,1x1 ribbing,750.0,"**Skills**
-Long-tail cast-on
-Holding yarns together
-Knitting in-the-round
-Decreasing stitches (k2tog and k3tog) 

**Yarn**
-Fiber Content: Anything you have! Wool or wool blends are best.

**Gauge**
14 sts x 20 rnds = 4” (~10 cm) in 1x1 rib, in-the-round, after blocking

**Needles**
16” circular needle in size US 8 (5.0 mm), or size needed for gauge

**Notions**
-Stitch marker
-Tapestry needle

**Finished Measurements***
-20"" (51 cm) unstretched brim circumference 
-12"" (30.5 cm) total height with brim unfolded

*Tips for size modifications are included in the pattern notes. ",5.0,17,4,5.0,Adult Small/Medium,Bulky
1325488,Simplicity Slouchy Hat,Tif Neilan,0.0,19.0,4.0,Stockinette Stitch in the round on larger needles,288.0,"The Simplicity Slouchy Hat is basic with a twist! Designed to celebrate all types of yarn - solid / tonal, speckles, tweeds, etc... 

This pattern is designed with a very slight wide set rib brim, for texture, which is carried into the body of the hat in a dispersed formation. The crown shaping is worked with center-double decreases for structure. 

The Simplicity Slouchy Hat is written for both heavy DK / Worsted and Fingering weight yarns, offering two finished weight options for weather variety. 
(See [Simplicity Slouchy Hat Lite][1] for Fingering weight version).

I personally love the lite version for Springtime temperatures while the heavy DK weight / Worsted weight is great for Fall and Winter.

This is a fun and quick beginner-friendly design!

**Size Information**
1 (2, 3) / child, (adult medium, adult large) 
Designed to fit with 0.5–2.5” / 1.25–6.5 cm of negative ease.

**Finished Measurements**
Circumference (unstretched): 16.75 (19”, 21)” / 42 (47.5, 52.5) cm
Height: 8.5 (9.5, 9.75)” / 21 (24, 24.75) cm. 

**Suggested Needles**
• Needle A - US 6 / 4 mm 16” / 40 cm circular needles or DPNs or two sizes smaller than Needle B

• Needle B - US 8 / 5 mm 16” / 40 cm circular needles or DPNs or size needed for Stockinette gauge + length needed to work small-circumference (for crown decreases)

**Notions** 
Distinct BOR marker
Additional markers for crown decreases
Darning needle 
Scissors
Blocking mat + pins
Pom-Pom making supplies (optional)

**Gauge** – post blocking
• Stockinette Stitch: 19 sts x 25 rnds per 4” / 10 cm on Needle B (US 8 / 5 mm needles) in Stockinette Stitch

**Suggested Yarn & Requirements**
Dimond Laine “Elmer” Fingering Weight yarn (to be held double throughout) 80% Merino / 20% Cashmere, 410 yards / 375 meters per 100 grams

• 230 (262, 288) yards / 210 (239, 263) meters

***Note!** My sample reflects using “Elmer” Fingering weight base (in colorway Pop Rocks), held double throughout to create a heavy DK / Worsted weight.*

If you choose to work your hat in DK or Worsted weight yarn (held single), I recommend choosing a similar blend yarn with approximately 205 yards / 187 meters per 100 grams and refer to yarn quantities below.

Suggested quantities for heavy DK or Worsted weight yarn:
• 127 (145, 159) yards / 116 (133, 145) meters


  [1]: https://ravel.me/simplicity-slouchy-hat-lite",6.5,19,14,0.0,"1 (2, 3) / child, (adult medium, adult large): Circumference (unstretched): 16.75 (19”, 21)” / 42 (47.5, 52.5) cm",Worsted
1349886,Slipping Sideways Bulky Hat,Lauren Slagle,0.0,8.0,2.0,stockinette,136.0,"> **Want a discount?** Join my newsletter through lolodidit.com, join our community lolodidit.mn.co, or follow me on social media!

**WANT YARN?** https://lolodidit.com/



**JOIN THE KNIT-A-LONG!** https://lolodidit.mn.co 

**Difficulty** Advanced Beginner

**Description** Seriously, the most fun to have with a pattern whether it’s variegated, striped, or tonal - this is so cute! A little detail and minimal concentrations. My kind of knitting!!

**Yarn Quantities** 1 skein - lolodidit’s Bulkylicious bulky weight 136 yards/115g


The pattern includes written instructions and video tutorials.

**Size**

This is a slouchy fit beanie.

One size fits most teens - adults.

Fits circumference of head: 

19 - 24 in

48 - 61 cm


**Gauge**

8 sts + 11 rows / 2” (5 cm) in stockinette 

Gauge is not blocked.

Needle sizes listed below are suggestions, please use a needle size that allows you to match the gauge.

 

**TOOLS**

16” (41cm) circular needle, US Size 9 (5.5mm)

16” (41cm) circular needle, US Size 10 (6mm)

5 double pointed needles, US Size 10 (6mm)

Tape Measure

Darning Needle

Stitch Markers

 

**Sample Colorway**

Words
",7.0,14,6,0.0,One Size,Bulky
1350030,Zinnia Hat,Pam Powers,0.0,18.0,4.0,2-color stranded St st,110.0,"Stock up and save! Buy 2 patterns, get 1 of equal or lesser value for free. Place 3 patterns in the same cart, then input coupon code 3for2
Only applies towards patterns published by Pam Powers (i.e. excludes Twist Collective and Interweave Knits patterns

[Kit available here.][1]

**FINISHED MEASUREMENTS:**
19” / 48 cm circumference
8 ½“ / 21.5 cm tall
**YARN:**
110 yds / 101 m of chunky weight yarn
**Yarn used:**
Ikigai Fiber Chibi Paka Chunky (75% fine washable merino wool, 25% baby alpaca; 55 yds / 50.5 m per 50 g skein): 2 skeins Oatmeal
**NEEDLES:**
US 9 / 5.5 mm circular needle 16” / 40 cm long and double-pointed needles (set of 5)
*Adjust needle size if necessary to obtain correct gauge.*
**NOTIONS:**
Tapestry needle
Stitch markers
Cable needle
Pom-pom
**GAUGE:**
18 sts and 23 rnds = 4” / 10 cm in in cable pattern, blocked


  [1]: https://www.pampowersknits.com/collections/knitting-kits/products/zinnia-hat-knitting-kit",5.0,13,25,0.0,"19"" / 48 cm circumference & 8 ½"" / 21.5 cm tall",Bulky
1369061,Ishpeming Hat & Cowl,Martha Wissing,2.25,21.0,4.0,Slip stitch pattern using largest needles,615.0,"Using Woolstok (Worsted) and a beginner slip stitch pattern, this cozy hat and cowl combination is colorful and warm. This duo makes a great holiday gift.

EXPERIENCE LEVEL

* Advanced Beginner

MATERIALS

* WOOLSTOK (WORSTED) (100% Fine Highland Wool; 50g/123yds): 2 hanks A, 2 hanks B, 1 hank C
* Stitch holder or waste yarn
* Stitch markers in contrasting colors
* Tapestry needle

FINISHED MEASUREMENTS

* HAT CIRCUMFERENCE: 18”
* HAT HEIGHT: 13” (unfolded brim)
* COWL CIRCUMFERENCE: 22”
* COWL HEIGHT: 14”List item

COLOR SHOWN

* Gravel Road No 1302 (A)
* Drift Wood No. 1312 (B)
* Red Rock No. 1315 (C)",6.0,13,25,5.0,One,Worsted
7287725,Dancing with Cables,Hilary Latimer,2.2,5.0,1.0,"unblocked K2, P2 pattern",,"**Dancing with Cables is 35% off through November 7 no coupon needed.**

This fabulous hat will definitely keep your head warm this winter! Worked in a wide cable over a bed of garter stitch this is a visually stunning, and very cozy beanie!


This is Hat #5 in our 2023 Holiday Hats KAL going on now in my [Criminal Knits...for the Serial Knitter in all of us](/groups/criminal-knitsfor-the-serial-knitter-in-all-of-us) group. Come join us for all the mayhem and laughter!

**Materials:**
1 skein Berroco Ultra Wool, or any other 200 yd skein of worsted weight yarn
US Size 7 circular and dpn needles
Cable needle
Marker: 1 beginning of round marker 

Gauge: 5 sts to 1” in UNBLOCKED K2, P2 rib
Size: Fits adult head 22” – 24”
",7.0,8,4,5.0,,Worsted
7296959,Trilateral Beanie,Crochet by Jennifer,2.25,14.0,4.0,2x2 ribbing,85.0,"**This is a KNIT pattern. No refunds given for failure to read details.**

This is a PDF knit pattern to make a geometric triangle design beanie in chunky yarn.  This pattern is a great men's hat with a classic design.  This pattern includes 2 versions of the design with 3 sizes each.

**Knitting Needles:** 
US #8 (5 mm) 16” (40 cm) circular knitting needle, or size needed to obtain gauge 
US #10 (6 mm) 16” (40 cm) circular knitting needle 
A set of US #10 (6 mm) DPNs or use magic loop method

**Knit Skill Level:** Easy

All of my patterns are written in U.S. Standard Terminology and in English only.

You are welcome to sell all finished items from this pattern. When selling items online, please include pattern credit to Jennifer Dougherty.

Due to the nature of patterns, there are no returns or refunds. All sales are final. Help is available by email, link is included in pattern.

**COUPON CODES:** 
Buy 2 patterns Save 10% = SAVE10 
Buy 3 patterns Save 20% = SAVE20 
Buy 5 patterns Save 30% = SAVE30 
Buy 7 patterns Save 35% = SAVE35 
Buy 10 patterns Save 40% = SAVE40

Add required number of patterns to cart, click on “use a coupon code”, enter coupon code. Cannot be combined with any other discount.",5.5,14,2,5.0,"toddler/child, teen/adult, large adult",Bulky
7297480,Frame Hat,Irina Anikeeva,2.6,25.0,4.0,Charted pattern,140.0,"This pattern is a part of [**The Art of Warmth: 27 Hats for Every Occasion**][1] e-Book.

> If you purchase 5 patterns from my
> Ravelry Store at the same time (place
> them all in your cart before checking
> out), you will automatically receive
> the least expensive for free!

  [1]: https://www.ravelry.com/patterns/sources/the-art-of-warmth-27-hats-for-every-occasion
  [2]: https://www.ravelry.com/patterns/sources/the-art-of-warmth-27-hats-for-every-occasion

​The Frame Hat showcases a captivating all-over diamond design. Crafted with meticulous attention to detail, the hat features an array of interconnected cables forming a symmetrical lattice of diamonds. Knit in a cozy worsted-weight yarn, Frame promises both warmth and style.

**​Finished Measurements**
18”/45 cm brim circumference.
8”/20 cm height from base of ribbing to top center of crown.
Measurements are taken after blocking.
Fits average adult head sizes 20-21”/51-53 cm.

**Yarn**
Approximately 130 yards/118 m of worsted weight yarn.
1 skein of Brooklyn Tweed Shelter (100% American Targhee-Columbia Wool; 140 yards/128 m in 50 gr): color Hayloft.

**Needles**
Size US 7/4.5 mm circular 16”/40 cm and set of double-pointed.
Size US 5/3.75 mm: 16”/40 cm circular. Optional: second needle of same size and length.
Adjust needle size if necessary to obtain gauge.

**Notions**
Stitch markers, waste yarn, 2 cable needles, tapestry needle, crochet hook size F (optional).

**Gauge**
25 stitches and 27 rounds = 4”/10 cm on size US 7/4.5 mm needles in Cable Chart after blocking.

**Construction Notes**

* This hat is worked from brim to crown
  in the round. All rounds on the chart
  are read from right to left. Knitters
  may consider placing markers between
  the chart repetitions.

",8.0,10,15,4.8,18”/45 cm brim circumference.,Worsted
11640,Ribbed Cap,Hannah Fettig,1.58,20.0,4.0,in pattern stitch,,"Need US 7 (4.5 mm) circular needle 16"" (40 cm) long and US 7 (4.5 mm) DPNs and a tapestry needle.

",,504,88,4.33,One size fits all,Aran / Worsted
305581,Chelsea Market Hat,Caryl Pierre,2.23,18.0,4.0,"Garter stitch, unblocked",160.0,"If you have questions on this or any of my patterns, feel free to visit my ravelry group: [Caryl Style][1].

**Tech Editor:** Akshata Dhareshwar (Axta)

**Skill Level:** Low Intermediate

**Dimensions:** Woman’s S (M, L) approx. 20/51cm (22”/56cm, 23”/58cm and up) head circumference. Directions are written for size S with changes for size M and L in parentheses.

**Gauge:** 18 stitches and 28 rows = 4 inches (10cm) in Garter Stitch, unblocked over larger needles
  
**Materials:** 
- Size 9 (5.5mm) circular needle (16”/40cm cable for in the round or at least 40”/100cm cable for magic loop or double pointed needles) or size needed to obtain gauge
- Size 6 (4mm) circular needles or double pointed needles 
- Cable needle
- Tapestry needle

**Yarn:** approx. 160 yards/146.5m of heavy worsted weight yarn.
*Used in photos: 
The Sanguine Gryphon Q.E.D (Colorway: Biometrics)*


  [1]: http://www.ravelry.com/groups/caryl-style",4.5,544,653,4.75,"S, M and L",Aran
515757,Hermaness Hats,Gudrun Johnston,3.07,34.0,4.0,Lace Pattern,250.0,"
*Hermaness Hats is now available as an individual pattern.*

This pattern is part of a new collection, *[The Shetland Trader-Book 2][1]*, by designer Gudrun Johnston.

The collection is now shipping-[order here][2] 

**Sizes**
Slouch Hat: 18 3/4-inch circumference at brim; 9-inches tall from brim to crown
Beret: 19-inch circumference at brim; 8 1/2-inches tall from brim to crown; 10-inch diameter at widest point

**Needles**
US 2/3mm 16-inch circular needle
US 2/3mm set of dpn’s or long circular needle (if prefer using magic loop)
US 3/3.25mm 16-inch circular needle (if making the beret version)
US 3/3.25mm set of dpn’s or long circular needle (if prefer using magic loop)

**Yarn**
Fingering weight yarn in the following amounts: 
240 yards (Slouch Hat); 250 yards (Beret)
Shown in Brooklyn Tweed Loft (100% American Targhee-Columbia
Wool; 275 yards/50g) in “Button Jar” (Beanie) and “Sap” (Beret)

Notions Stitch markers 
Tapestry needle for weaving in ends

**Gauge**
27 sts and 46 rnds= 4 inches in ribbed pattern on US 2/3mm needle
34 sts and 40 rnds=4 inches in lace pattern on US 2/3mm needle (Beanie)
31 sts and 40 rnds= 4inches in lace pattern on US 3/3mm needle (Beret)

**Construction**
Both of these hats begin at the brim with ribbing and are knit bottom up with crown shaping.


  [1]: http://www.ravelry.com/patterns/sources/the-shetland-trader-book-2
  [2]: http://www.ravelry.com/patterns/sources/the-shetland-trader-book-2",5.0,130,169,4.87,,Fingering
